Dataset,ToolIndex,NumberOfCycle,ActualHealth,AnomalyScore,IsolationForestLabel,IsAnomaly,HealthBand
TRAIN,8,82,0.295652174,-0.09848319625541962,1,False,DEGRADED
TRAIN,8,83,0.286956522,-0.03953809815888215,1,False,DEGRADED
TRAIN,8,84,0.27826087,-0.054933019068806765,1,False,DEGRADED
TRAIN,8,85,0.269565217,-0.058305756736434344,1,False,DEGRADED
TRAIN,8,86,0.260869565,-0.0817397585997292,1,False,DEGRADED
TRAIN,8,87,0.252173913,-0.08724782005528892,1,False,DEGRADED
TRAIN,8,88,0.243478261,-0.08265839289637111,1,False,CRITICAL
TRAIN,8,89,0.234782609,-0.09678577533971755,1,False,CRITICAL
TRAIN,8,90,0.226086957,-0.09397983287715339,1,False,CRITICAL
TRAIN,8,91,0.217391304,-0.08416861365419631,1,False,CRITICAL
TRAIN,8,92,0.208695652,-0.047003151062873116,1,False,CRITICAL
TRAIN,8,93,0.2,-0.07831867871651221,1,False,CRITICAL
TRAIN,8,94,0.191304348,-0.06908597097798491,1,False,CRITICAL
TRAIN,8,95,0.182608696,-0.08144290325308462,1,False,CRITICAL
TRAIN,8,96,0.173913043,-0.09139268080755586,1,False,CRITICAL
TRAIN,8,97,0.165217391,-0.09328044299042765,1,False,CRITICAL
TRAIN,8,98,0.156521739,-0.0866291724499656,1,False,CRITICAL
TRAIN,8,99,0.147826087,-0.04196458608632564,1,False,CRITICAL
TRAIN,8,100,0.139130435,-0.0745305535997739,1,False,CRITICAL
TRAIN,8,101,0.130434783,-0.015739574989459604,1,False,CRITICAL
TRAIN,8,102,0.12173913,-0.08584383704744197,1,False,CRITICAL
TRAIN,8,103,0.113043478,-0.09067161254424122,1,False,CRITICAL
TRAIN,8,104,0.104347826,-0.08897300756502968,1,False,CRITICAL
TRAIN,8,105,0.095652174,-0.0892056173561871,1,False,CRITICAL
TRAIN,8,106,0.086956522,-0.032680319101193234,1,False,CRITICAL
TRAIN,8,107,0.07826087,-0.0733182125796023,1,False,CRITICAL
TRAIN,8,108,0.069565217,-0.08342613287137901,1,False,CRITICAL
TRAIN,8,109,0.060869565,-0.09023917681416804,1,False,CRITICAL
TRAIN,8,110,0.052173913,-0.09294363527461275,1,False,CRITICAL
TRAIN,8,111,0.043478261,-0.08992086451983633,1,False,CRITICAL
TRAIN,8,112,0.034782609,-0.08191365862049521,1,False,CRITICAL
TRAIN,8,113,0.026086957,-0.03734723981448462,1,False,CRITICAL
TRAIN,8,114,0.017391304,-0.06307505171857475,1,False,CRITICAL
TRAIN,8,115,0.008695652,-0.08472477763788305,1,False,CRITICAL
TRAIN,8,116,0.0,-0.07159118366613171,1,False,CRITICAL
TRAIN,9,1,1.0,-0.03229860662245848,1,False,HEALTHY
TRAIN,9,2,0.993288591,-0.05038281288140062,1,False,HEALTHY
TRAIN,9,3,0.986577181,-0.0681952452645368,1,False,HEALTHY
TRAIN,9,4,0.979865772,-0.02718216470631002,1,False,HEALTHY
TRAIN,9,5,0.973154362,-0.055519972162244136,1,False,HEALTHY
TRAIN,9,6,0.966442953,-0.03562247599057422,1,False,HEALTHY
TRAIN,9,7,0.959731544,-0.029793251912827168,1,False,HEALTHY
TRAIN,9,8,0.953020134,-0.048441124865144125,1,False,HEALTHY
TRAIN,9,9,0.946308725,-0.08524350579984646,1,False,HEALTHY
TRAIN,9,10,0.939597315,-0.05335267976270369,1,False,HEALTHY
TRAIN,9,11,0.932885906,-0.06497965715741616,1,False,HEALTHY
TRAIN,9,12,0.926174497,-0.046931141264758114,1,False,HEALTHY
TRAIN,9,13,0.919463087,-0.07449361092220297,1,False,HEALTHY
TRAIN,9,14,0.912751678,-0.0502094802653581,1,False,HEALTHY
TRAIN,9,15,0.906040268,-0.06606117249148896,1,False,HEALTHY
TRAIN,9,16,0.899328859,-0.09396422805417759,1,False,HEALTHY
TRAIN,9,17,0.89261745,-0.05853374515270254,1,False,HEALTHY
TRAIN,9,18,0.88590604,-0.08958870230467858,1,False,HEALTHY
TRAIN,9,19,0.879194631,-0.08748694068009627,1,False,HEALTHY
TRAIN,9,20,0.872483221,-0.07595980904155741,1,False,HEALTHY
TRAIN,9,21,0.865771812,-0.052706996842950715,1,False,HEALTHY
TRAIN,9,22,0.859060403,-0.05230313620328075,1,False,HEALTHY
TRAIN,9,23,0.852348993,-0.08918532599540074,1,False,HEALTHY
TRAIN,9,24,0.845637584,-0.09372594958984581,1,False,HEALTHY
TRAIN,9,25,0.838926174,-0.08919927995675098,1,False,HEALTHY
TRAIN,9,26,0.832214765,-0.08426212611633294,1,False,HEALTHY
TRAIN,9,27,0.825503356,-0.07156582604797279,1,False,HEALTHY
TRAIN,9,28,0.818791946,-0.0635251137311178,1,False,HEALTHY
TRAIN,9,29,0.812080537,-0.05740237848447366,1,False,HEALTHY
TRAIN,9,30,0.805369128,-0.07201435893281455,1,False,HEALTHY
TRAIN,9,31,0.798657718,-0.07988391950093143,1,False,HEALTHY
TRAIN,9,32,0.791946309,-0.08675435007548488,1,False,HEALTHY
TRAIN,9,33,0.785234899,-0.0825312800019683,1,False,HEALTHY
TRAIN,9,34,0.77852349,-0.07870149299082535,1,False,HEALTHY
TRAIN,9,35,0.771812081,-0.06260804856568958,1,False,HEALTHY
TRAIN,9,36,0.765100671,-0.058879274373808854,1,False,HEALTHY
TRAIN,9,37,0.758389262,-0.07223210963257959,1,False,HEALTHY
TRAIN,9,38,0.751677852,-0.0789134860301689,1,False,HEALTHY
TRAIN,9,39,0.744966443,-0.08317083669791975,1,False,EARLY_WEAR
TRAIN,9,40,0.738255034,-0.08382370284010865,1,False,EARLY_WEAR
TRAIN,9,41,0.731543624,-0.07815676723862186,1,False,EARLY_WEAR
TRAIN,9,42,0.724832215,-0.06005583525894648,1,False,EARLY_WEAR
TRAIN,9,43,0.718120805,-0.0677276550353002,1,False,EARLY_WEAR
TRAIN,9,44,0.711409396,-0.05620783082933428,1,False,EARLY_WEAR
TRAIN,9,45,0.704697987,-0.06169575663102278,1,False,EARLY_WEAR
TRAIN,9,46,0.697986577,-0.07510244722344056,1,False,EARLY_WEAR
TRAIN,9,47,0.691275168,-0.07300716453927647,1,False,EARLY_WEAR
TRAIN,9,48,0.684563758,-0.0662803778335827,1,False,EARLY_WEAR
TRAIN,9,49,0.677852349,-0.0420970567965141,1,False,EARLY_WEAR
TRAIN,9,50,0.67114094,-0.0628564203511755,1,False,EARLY_WEAR
TRAIN,9,51,0.66442953,-0.05392493483584421,1,False,EARLY_WEAR
TRAIN,9,52,0.657718121,-0.05796607057382136,1,False,EARLY_WEAR
TRAIN,9,53,0.651006711,-0.06171420618326029,1,False,EARLY_WEAR
TRAIN,9,54,0.644295302,-0.06760182954523553,1,False,EARLY_WEAR
TRAIN,9,55,0.637583893,-0.0707253921138416,1,False,EARLY_WEAR
TRAIN,9,56,0.630872483,-0.04919186670686382,1,False,EARLY_WEAR
TRAIN,9,57,0.624161074,-0.06351038014154164,1,False,EARLY_WEAR
TRAIN,9,58,0.617449664,-0.040538332156307755,1,False,EARLY_WEAR
TRAIN,9,59,0.610738255,-0.05432356877381128,1,False,EARLY_WEAR
TRAIN,9,60,0.604026846,-0.06857955188082904,1,False,EARLY_WEAR
TRAIN,9,61,0.597315436,-0.06658493706238616,1,False,EARLY_WEAR
TRAIN,9,62,0.590604027,-0.07708638876132279,1,False,EARLY_WEAR
TRAIN,9,63,0.583892617,-0.051662200541785996,1,False,EARLY_WEAR
TRAIN,9,64,0.577181208,-0.058201076677380614,1,False,EARLY_WEAR
TRAIN,9,65,0.570469799,-0.02151904334117577,1,False,EARLY_WEAR
TRAIN,9,66,0.563758389,0.019015188421924734,-1,True,EARLY_WEAR
TRAIN,9,67,0.55704698,-0.054987004911445536,1,False,EARLY_WEAR
TRAIN,9,68,0.55033557,-0.06250502088313803,1,False,EARLY_WEAR
TRAIN,9,69,0.543624161,-0.06549692222376441,1,False,EARLY_WEAR
TRAIN,9,70,0.536912752,-0.048155146039614904,1,False,EARLY_WEAR
TRAIN,9,71,0.530201342,-0.04727060419564627,1,False,EARLY_WEAR
TRAIN,9,72,0.523489933,-0.025759548608416116,1,False,EARLY_WEAR
TRAIN,9,73,0.516778523,-0.03833159725345081,1,False,EARLY_WEAR
TRAIN,9,74,0.510067114,-0.04686925988722018,1,False,EARLY_WEAR
TRAIN,9,75,0.503355705,-0.054417391693108996,1,False,EARLY_WEAR
TRAIN,9,76,0.496644295,-0.06316831148619756,1,False,DEGRADED
TRAIN,9,77,0.489932886,-0.04786961067137052,1,False,DEGRADED
TRAIN,9,78,0.483221477,-0.05590005276852872,1,False,DEGRADED
TRAIN,9,79,0.476510067,-0.06249363064133878,1,False,DEGRADED
TRAIN,9,80,0.469798658,-0.022132618570050555,1,False,DEGRADED
TRAIN,9,81,0.463087248,-0.03803835283630669,1,False,DEGRADED
TRAIN,9,82,0.456375839,-0.04330334342861192,1,False,DEGRADED
TRAIN,9,83,0.44966443,-0.0498524142510115,1,False,DEGRADED
TRAIN,9,84,0.44295302,-0.03453266842777841,1,False,DEGRADED
TRAIN,9,85,0.436241611,-0.037008311845077746,1,False,DEGRADED
TRAIN,9,86,0.429530201,0.0195493348573913,-1,True,DEGRADED
TRAIN,9,87,0.422818792,0.01815513502438515,-1,True,DEGRADED
TRAIN,9,88,0.416107383,0.0014093498954309558,-1,True,DEGRADED
TRAIN,9,89,0.409395973,-0.004829095070837841,1,False,DEGRADED
TRAIN,9,90,0.402684564,-0.020439499149850382,1,False,DEGRADED
TRAIN,9,91,0.395973154,-0.02628963331623968,1,False,DEGRADED
TRAIN,9,92,0.389261745,-0.03650295055373487,1,False,DEGRADED
TRAIN,9,93,0.382550336,0.008131549534881266,-1,True,DEGRADED
TRAIN,9,94,0.375838926,0.010036627400312692,-1,True,DEGRADED
TRAIN,9,95,0.369127517,-0.007443934197858826,1,False,DEGRADED
TRAIN,9,96,0.362416107,-0.01691593074443265,1,False,DEGRADED
TRAIN,9,97,0.355704698,-0.04125583554533563,1,False,DEGRADED
TRAIN,9,98,0.348993289,-0.026432280770966876,1,False,DEGRADED
TRAIN,9,99,0.342281879,-0.03378349598526598,1,False,DEGRADED
TRAIN,9,100,0.33557047,0.01675161984401108,-1,True,DEGRADED
TRAIN,9,101,0.32885906,0.00688265899039725,-1,True,DEGRADED
TRAIN,9,102,0.322147651,-0.0031026376131329525,1,False,DEGRADED
TRAIN,9,103,0.315436242,-0.022501875683297645,1,False,DEGRADED
TRAIN,9,104,0.308724832,-0.02947707059322252,1,False,DEGRADED
TRAIN,9,105,0.302013423,-0.03966617928867039,1,False,DEGRADED
TRAIN,9,106,0.295302013,-0.030647718773617882,1,False,DEGRADED
TRAIN,9,107,0.288590604,0.04436047211735572,-1,True,DEGRADED
TRAIN,9,108,0.281879195,0.010755986954329888,-1,True,DEGRADED
TRAIN,9,109,0.275167785,0.00794300092214656,-1,True,DEGRADED
TRAIN,9,110,0.268456376,-0.0001436878086312765,1,False,DEGRADED
TRAIN,9,111,0.261744966,-0.015356536264486964,1,False,DEGRADED
TRAIN,9,112,0.255033557,-0.020675879017958365,1,False,DEGRADED
TRAIN,9,113,0.248322148,-0.023498643327206303,1,False,CRITICAL
TRAIN,9,114,0.241610738,0.03591058006117154,-1,True,CRITICAL
TRAIN,9,115,0.234899329,0.026275796644858462,-1,True,CRITICAL
TRAIN,9,116,0.228187919,0.01847342607723723,-1,True,CRITICAL
TRAIN,9,117,0.22147651,0.036357044341351896,-1,True,CRITICAL
TRAIN,9,118,0.214765101,0.0009727485491761723,-1,True,CRITICAL
TRAIN,9,119,0.208053691,-0.003245993894453625,1,False,CRITICAL
TRAIN,9,120,0.201342282,0.0055649195432524445,-1,True,CRITICAL
TRAIN,9,121,0.194630872,0.058165116263538486,-1,True,CRITICAL
TRAIN,9,122,0.187919463,0.047083427695870705,-1,True,CRITICAL
TRAIN,9,123,0.181208054,0.0401712206141458,-1,True,CRITICAL
TRAIN,9,124,0.174496644,0.029282051901134087,-1,True,CRITICAL
TRAIN,9,125,0.167785235,0.0036638669598577644,-1,True,CRITICAL
TRAIN,9,126,0.161073826,-0.008687564886234955,1,False,CRITICAL
TRAIN,9,127,0.154362416,0.027263311906822074,-1,True,CRITICAL
TRAIN,9,128,0.147651007,0.08344191655287347,-1,True,CRITICAL
TRAIN,9,129,0.140939597,0.07462318755603581,-1,True,CRITICAL
TRAIN,9,130,0.134228188,0.07820502249819405,-1,True,CRITICAL
TRAIN,9,131,0.127516779,0.04561272488601009,-1,True,CRITICAL
TRAIN,9,132,0.120805369,0.026788828739194304,-1,True,CRITICAL
TRAIN,9,133,0.11409396,0.00505765209345288,-1,True,CRITICAL
TRAIN,9,134,0.10738255,0.0498771588992617,-1,True,CRITICAL
TRAIN,9,135,0.100671141,0.09021767175098683,-1,True,CRITICAL
TRAIN,9,136,0.093959732,0.07685295922231261,-1,True,CRITICAL
TRAIN,9,137,0.087248322,0.07290445860782857,-1,True,CRITICAL
TRAIN,9,138,0.080536913,0.05548807231330677,-1,True,CRITICAL
TRAIN,9,139,0.073825503,0.026235956327954613,-1,True,CRITICAL
TRAIN,9,140,0.067114094,0.01169259814861745,-1,True,CRITICAL
TRAIN,9,141,0.060402685,0.04934360680983241,-1,True,CRITICAL
TRAIN,9,142,0.053691275,0.1194488948296667,-1,True,CRITICAL
TRAIN,9,143,0.046979866,0.08147394334315727,-1,True,CRITICAL
TRAIN,9,144,0.040268456,0.07659316504202707,-1,True,CRITICAL
TRAIN,9,145,0.033557047,0.029846228089621785,-1,True,CRITICAL
TRAIN,9,146,0.026845638,0.012461144887043973,-1,True,CRITICAL
TRAIN,9,148,0.013422819,0.04967160416932903,-1,True,CRITICAL
TRAIN,9,149,0.006711409,0.09405458639242659,-1,True,CRITICAL
TRAIN,9,150,0.0,0.12073485090525815,-1,True,CRITICAL
TRAIN,10,1,1.0,-0.06250576803836938,1,False,HEALTHY
TRAIN,10,2,0.928571429,-0.027858838867105717,1,False,HEALTHY
TRAIN,10,3,0.857142857,0.06278145860829809,-1,True,HEALTHY
TRAIN,10,4,0.785714286,0.08438259968820283,-1,True,HEALTHY
TRAIN,10,5,0.714285714,0.06894536271121743,-1,True,EARLY_WEAR
TRAIN,10,6,0.642857143,0.06162036275209937,-1,True,EARLY_WEAR
TRAIN,10,7,0.571428571,0.052529901526471634,-1,True,EARLY_WEAR
TRAIN,10,8,0.5,0.005963067687350054,-1,True,EARLY_WEAR
TRAIN,10,9,0.428571429,0.1417232829229167,-1,True,DEGRADED
TRAIN,10,10,0.357142857,0.13298929953450844,-1,True,DEGRADED
TRAIN,10,11,0.285714286,0.10732849543841416,-1,True,DEGRADED
TRAIN,10,12,0.214285714,0.09818287644695667,-1,True,CRITICAL
TRAIN,10,13,0.142857143,0.10461531912305488,-1,True,CRITICAL
TRAIN,10,14,0.071428571,0.11570084098782663,-1,True,CRITICAL
TRAIN,10,15,0.0,0.05111676267976528,-1,True,CRITICAL
TRAIN,101,1,1.0,0.08719555159117132,-1,True,HEALTHY
TRAIN,101,2,0.987951807,-0.03481451105859429,1,False,HEALTHY
TRAIN,101,3,0.975903614,-0.05804284168097701,1,False,HEALTHY
TRAIN,101,4,0.963855422,0.1139695523177765,-1,True,HEALTHY
TRAIN,101,5,0.951807229,-0.03090079269049051,1,False,HEALTHY
TRAIN,101,6,0.939759036,-0.055112203550794936,1,False,HEALTHY
TRAIN,101,7,0.927710843,-0.06149278508986178,1,False,HEALTHY
TRAIN,101,8,0.915662651,-0.03954866427704129,1,False,HEALTHY
TRAIN,101,9,0.903614458,-0.02206974187381422,1,False,HEALTHY
TRAIN,101,10,0.891566265,-0.03119307517568437,1,False,HEALTHY
TRAIN,101,11,0.879518072,-0.05822201476231953,1,False,HEALTHY
TRAIN,101,12,0.86746988,-0.0468877310302695,1,False,HEALTHY
TRAIN,101,13,0.855421687,0.0065099089636457275,-1,True,HEALTHY
TRAIN,101,14,0.843373494,-0.06409107222166532,1,False,HEALTHY
TRAIN,101,15,0.831325301,0.02120906962047653,-1,True,HEALTHY
TRAIN,101,16,0.819277108,-0.052639892362920104,1,False,HEALTHY
TRAIN,101,17,0.807228916,-0.05550669447355594,1,False,HEALTHY
TRAIN,101,18,0.795180723,-0.05868022900396924,1,False,HEALTHY
TRAIN,101,19,0.78313253,-0.044655390284646934,1,False,HEALTHY
TRAIN,101,20,0.771084337,0.10682376387939341,-1,True,HEALTHY
TRAIN,101,21,0.759036145,-0.06435946125101316,1,False,HEALTHY
TRAIN,101,22,0.746987952,-0.03727189101226808,1,False,EARLY_WEAR
TRAIN,101,23,0.734939759,-0.03377345667013287,1,False,EARLY_WEAR
TRAIN,101,24,0.722891566,-0.01740117139822228,1,False,EARLY_WEAR
TRAIN,101,25,0.710843373,-0.05448398430085133,1,False,EARLY_WEAR
TRAIN,101,26,0.698795181,-0.047307339498488976,1,False,EARLY_WEAR
TRAIN,101,27,0.686746988,0.03298067997366749,-1,True,EARLY_WEAR
TRAIN,101,28,0.674698795,-0.07213415181750871,1,False,EARLY_WEAR
TRAIN,101,29,0.662650602,0.003224394446433576,-1,True,EARLY_WEAR
TRAIN,101,30,0.65060241,-0.026507127955678778,1,False,EARLY_WEAR
TRAIN,101,31,0.638554217,-0.028717757515752396,1,False,EARLY_WEAR
TRAIN,101,32,0.626506024,0.00910157426246666,-1,True,EARLY_WEAR
TRAIN,101,33,0.614457831,-0.05222299318014739,1,False,EARLY_WEAR
TRAIN,101,34,0.602409639,-0.004959114251750829,1,False,EARLY_WEAR
TRAIN,101,35,0.590361446,-0.06727312308684519,1,False,EARLY_WEAR
TRAIN,101,36,0.578313253,0.02546938796216902,-1,True,EARLY_WEAR
TRAIN,101,37,0.56626506,0.003604807706777957,-1,True,EARLY_WEAR
TRAIN,101,38,0.554216867,-0.011324936611773084,1,False,EARLY_WEAR
TRAIN,101,39,0.542168675,-0.0371391611687199,1,False,EARLY_WEAR
TRAIN,101,40,0.530120482,-0.053222182148712605,1,False,EARLY_WEAR
TRAIN,101,41,0.518072289,-0.022310151651918075,1,False,EARLY_WEAR
TRAIN,101,42,0.506024096,-0.0128401177699769,1,False,EARLY_WEAR
TRAIN,101,43,0.493975904,0.027526452806265755,-1,True,DEGRADED
TRAIN,101,44,0.481927711,0.02215580004598816,-1,True,DEGRADED
TRAIN,101,45,0.469879518,0.007043987867379087,-1,True,DEGRADED
TRAIN,101,46,0.457831325,-0.00989889379351594,1,False,DEGRADED
TRAIN,101,47,0.445783133,0.018554923814348534,-1,True,DEGRADED
TRAIN,101,48,0.43373494,0.013131717446946634,-1,True,DEGRADED
TRAIN,101,49,0.421686747,-0.00033032812874217443,1,False,DEGRADED
TRAIN,101,50,0.409638554,0.038035496407699876,-1,True,DEGRADED
TRAIN,101,51,0.397590361,0.014671284228059744,-1,True,DEGRADED
TRAIN,101,52,0.385542169,0.023915035146597097,-1,True,DEGRADED
TRAIN,101,53,0.373493976,-0.0359989603476335,1,False,DEGRADED
TRAIN,101,54,0.361445783,-0.029901586323574314,1,False,DEGRADED
TRAIN,101,55,0.34939759,0.038397252424425155,-1,True,DEGRADED
TRAIN,101,56,0.337349398,-0.04493792118001305,1,False,DEGRADED
TRAIN,101,57,0.325301205,0.044406113744323794,-1,True,DEGRADED
TRAIN,101,58,0.313253012,0.021906056570213828,-1,True,DEGRADED
TRAIN,101,59,0.301204819,0.01513616163087328,-1,True,DEGRADED
TRAIN,101,60,0.289156627,-0.017611387320720706,1,False,DEGRADED
TRAIN,101,61,0.277108434,-0.030390708384703424,1,False,DEGRADED
TRAIN,101,62,0.265060241,-0.034429548260734466,1,False,DEGRADED
TRAIN,101,63,0.253012048,-0.04206988620305813,1,False,DEGRADED
TRAIN,101,64,0.240963855,0.036788898623540955,-1,True,CRITICAL
TRAIN,101,65,0.228915663,0.02950180991432183,-1,True,CRITICAL
TRAIN,101,66,0.21686747,0.040137423216329515,-1,True,CRITICAL
TRAIN,101,67,0.204819277,-0.01110798806040586,1,False,CRITICAL
TRAIN,101,68,0.192771084,-0.01386844254444608,1,False,CRITICAL
TRAIN,101,69,0.180722892,0.004768045540381849,-1,True,CRITICAL
TRAIN,101,70,0.168674699,-0.028704895127703578,1,False,CRITICAL
TRAIN,101,71,0.156626506,0.06665488131215236,-1,True,CRITICAL
TRAIN,101,72,0.144578313,0.05664838048930576,-1,True,CRITICAL
TRAIN,101,73,0.13253012,0.036742242766717115,-1,True,CRITICAL
TRAIN,101,74,0.120481928,0.024980951855108957,-1,True,CRITICAL
TRAIN,101,75,0.108433735,0.011563201639058662,-1,True,CRITICAL
TRAIN,101,76,0.096385542,0.016660139915198657,-1,True,CRITICAL
TRAIN,101,77,0.084337349,-0.02331650972437399,1,False,CRITICAL
TRAIN,101,78,0.072289157,0.0899165965374753,-1,True,CRITICAL
TRAIN,101,79,0.060240964,0.0905615357774433,-1,True,CRITICAL
TRAIN,101,80,0.048192771,0.09484884261459847,-1,True,CRITICAL
TRAIN,101,81,0.036144578,0.07335635814491148,-1,True,CRITICAL
TRAIN,101,82,0.024096386,0.02987572530164051,-1,True,CRITICAL
TRAIN,101,83,0.012048193,0.05764506734823083,-1,True,CRITICAL
TRAIN,101,84,0.0,0.0834769683934744,-1,True,CRITICAL
TRAIN,103,1,1.0,0.0019504360608245674,-1,True,HEALTHY
TRAIN,103,2,0.983050847,-0.026093874981053367,1,False,HEALTHY
TRAIN,103,3,0.966101695,-0.05678349116274378,1,False,HEALTHY
TRAIN,103,4,0.949152542,-0.05967469511156792,1,False,HEALTHY
TRAIN,103,5,0.93220339,-0.05879696817795227,1,False,HEALTHY
TRAIN,103,6,0.915254237,-0.018431545722045473,1,False,HEALTHY
TRAIN,103,7,0.898305085,-0.07533194719727421,1,False,HEALTHY
TRAIN,103,8,0.881355932,0.05884186128787117,-1,True,HEALTHY
TRAIN,103,9,0.86440678,-0.009109796550091698,1,False,HEALTHY
TRAIN,103,10,0.847457627,-0.05003234284172242,1,False,HEALTHY
TRAIN,103,11,0.830508475,-0.06499490543496067,1,False,HEALTHY
TRAIN,103,12,0.813559322,-0.05787716067793652,1,False,HEALTHY
TRAIN,103,13,0.796610169,-0.028587066788588522,1,False,HEALTHY
TRAIN,103,14,0.779661017,-0.06439888804792576,1,False,HEALTHY
TRAIN,103,15,0.762711864,-0.01064586704159215,1,False,HEALTHY
TRAIN,103,16,0.745762712,-0.02566915179214413,1,False,EARLY_WEAR
TRAIN,103,17,0.728813559,-0.033182891877740595,1,False,EARLY_WEAR
TRAIN,103,18,0.711864407,-0.03661440607946548,1,False,EARLY_WEAR
TRAIN,103,19,0.694915254,-0.05415676242469847,1,False,EARLY_WEAR
TRAIN,103,20,0.677966102,0.004023977030201964,-1,True,EARLY_WEAR
TRAIN,103,21,0.661016949,-0.0636578055856391,1,False,EARLY_WEAR
TRAIN,103,22,0.644067797,0.017599021373931323,-1,True,EARLY_WEAR
TRAIN,103,23,0.627118644,-0.008428684395622776,1,False,EARLY_WEAR
TRAIN,103,24,0.610169492,-0.012628897449996623,1,False,EARLY_WEAR
TRAIN,103,25,0.593220339,-0.006667010049930033,1,False,EARLY_WEAR
TRAIN,103,26,0.576271186,-0.031852391747164865,1,False,EARLY_WEAR
TRAIN,103,27,0.559322034,-0.031572030720400435,1,False,EARLY_WEAR
TRAIN,103,28,0.542372881,-0.015842371834872082,1,False,EARLY_WEAR
TRAIN,103,29,0.525423729,0.024266474897947754,-1,True,EARLY_WEAR
TRAIN,103,30,0.508474576,0.056391803393879725,-1,True,EARLY_WEAR
TRAIN,103,31,0.491525424,0.00839230096224114,-1,True,DEGRADED
TRAIN,103,32,0.474576271,-0.020627362880479228,1,False,DEGRADED
TRAIN,103,33,0.457627119,-0.029043785256958388,1,False,DEGRADED
TRAIN,103,34,0.440677966,0.0029408726506838234,-1,True,DEGRADED
TRAIN,103,35,0.423728814,0.049368700058423975,-1,True,DEGRADED
TRAIN,103,36,0.406779661,0.06928456180991349,-1,True,DEGRADED
TRAIN,103,37,0.389830508,0.0673707603325917,-1,True,DEGRADED
TRAIN,103,38,0.372881356,0.05532182766937521,-1,True,DEGRADED
TRAIN,103,39,0.355932203,0.04367204573629313,-1,True,DEGRADED
TRAIN,103,40,0.338983051,-0.005456515649778448,1,False,DEGRADED
TRAIN,103,41,0.322033898,0.11380301071502708,-1,True,DEGRADED
TRAIN,103,42,0.305084746,0.056618578611829506,-1,True,DEGRADED
TRAIN,103,43,0.288135593,0.1670848120311329,-1,True,DEGRADED
TRAIN,103,44,0.271186441,0.13296555819569367,-1,True,DEGRADED
TRAIN,103,45,0.254237288,0.11273454928055593,-1,True,DEGRADED
TRAIN,103,46,0.237288136,0.09911441436678092,-1,True,CRITICAL
TRAIN,103,47,0.220338983,0.0729974987284907,-1,True,CRITICAL
TRAIN,103,48,0.203389831,0.034626413781407295,-1,True,CRITICAL
TRAIN,103,49,0.186440678,0.041753115043576594,-1,True,CRITICAL
TRAIN,103,50,0.169491525,0.14208599850626247,-1,True,CRITICAL
TRAIN,103,51,0.152542373,0.1279864364561043,-1,True,CRITICAL
TRAIN,103,52,0.13559322,0.0874615616946034,-1,True,CRITICAL
TRAIN,103,53,0.118644068,0.08492099262719166,-1,True,CRITICAL
TRAIN,103,54,0.101694915,0.08197232358142392,-1,True,CRITICAL
TRAIN,103,55,0.084745763,0.03652906162367775,-1,True,CRITICAL
TRAIN,103,56,0.06779661,0.0905208095669322,-1,True,CRITICAL
TRAIN,103,57,0.050847458,0.14732968540810265,-1,True,CRITICAL
TRAIN,103,58,0.033898305,0.14791163549011566,-1,True,CRITICAL
TRAIN,103,59,0.016949153,0.13183318349443862,-1,True,CRITICAL
TRAIN,103,60,0.0,0.14062421526433833,-1,True,CRITICAL
TRAIN,105,1,1.0,-0.07647785745986552,1,False,HEALTHY
TRAIN,105,2,0.991935484,-0.06749848171689649,1,False,HEALTHY
TRAIN,105,3,0.983870968,-0.038997739891305894,1,False,HEALTHY
TRAIN,105,4,0.975806452,-0.042654360188988605,1,False,HEALTHY
TRAIN,105,5,0.967741935,-0.026403651039316023,1,False,HEALTHY
TRAIN,105,6,0.959677419,0.1095823945577784,-1,True,HEALTHY
TRAIN,105,7,0.951612903,-0.060265039676137666,1,False,HEALTHY
TRAIN,105,8,0.943548387,-0.057476854968221414,1,False,HEALTHY
TRAIN,105,9,0.935483871,-0.0767828678091863,1,False,HEALTHY
TRAIN,105,10,0.927419355,-0.05849329433924927,1,False,HEALTHY
TRAIN,105,11,0.919354839,-0.05445239189707207,1,False,HEALTHY
TRAIN,105,12,0.911290323,-0.033414307260149045,1,False,HEALTHY
TRAIN,105,13,0.903225806,-0.018436130100030146,1,False,HEALTHY
TRAIN,105,14,0.89516129,-0.03938452123165914,1,False,HEALTHY
TRAIN,105,15,0.887096774,-0.06243680867524115,1,False,HEALTHY
TRAIN,105,16,0.879032258,-0.06871312018177356,1,False,HEALTHY
TRAIN,105,17,0.870967742,-0.055281360200191754,1,False,HEALTHY
TRAIN,105,18,0.862903226,-0.049744025100720346,1,False,HEALTHY
TRAIN,105,19,0.85483871,-0.00905070958048787,1,False,HEALTHY
TRAIN,105,20,0.846774194,0.044109366064839506,-1,True,HEALTHY
TRAIN,105,21,0.838709677,-0.05713681787092484,1,False,HEALTHY
TRAIN,105,22,0.830645161,0.056674965310775316,-1,True,HEALTHY
TRAIN,105,23,0.822580645,-0.020136408835686348,1,False,HEALTHY
TRAIN,105,24,0.814516129,-0.0621425439930276,1,False,HEALTHY
TRAIN,105,25,0.806451613,-0.049241012808864115,1,False,HEALTHY
TRAIN,105,26,0.798387097,-0.034776245535217465,1,False,HEALTHY
TRAIN,105,27,0.790322581,-0.022508610059013057,1,False,HEALTHY
